
1,0.0,0.03961992263793945,0.0,0.036177873611450195,none,none,0.0,0.03460097312927246,0.0,0.035700082778930664,0.0,0.030325889587402344,0.0,0.03528022766113281,0.0,0.029713869094848633,0.0,0.03062605857849121,0.0,0.030984878540039062
2,0.0,0.03481888771057129,none,none,0.0,0.03218984603881836,0.0,0.03847813606262207,0.0,0.03134584426879883,0.0,0.034458160400390625,0.0,0.03274989128112793,0.0,0.031430959701538086,0.0,0.032073020935058594,0.0,0.03173494338989258
3,none,none,0.0,0.030813217163085938,0.0,0.03299593925476074,0.0,0.03272104263305664,0.0,0.03139495849609375,0.0,0.03225898742675781,0.0,0.031807899475097656,0.0,0.03208589553833008,0.0,0.030900001525878906,0.0,0.03132319450378418
4,0.0,0.033676862716674805,0.0,0.03122091293334961,0.0,0.031829833984375,0.0,0.03186917304992676,none,none,0.0,0.03282308578491211,0.0,0.031297922134399414,0.0,0.032240867614746094,0.0,0.031697988510131836,0.0,0.03304409980773926
5,0.0,0.0322420597076416,none,none,0.0,0.03247785568237305,0.0,0.03504514694213867,0.0,0.03374195098876953,0.0,0.03369903564453125,0.0,0.03306317329406738,0.0,0.03208208084106445,0.0,0.032414913177490234,0.0,0.03259682655334473
6,0.0,0.039344072341918945,0.0,0.03447389602661133,0.0,0.037832021713256836,0.0,0.03382587432861328,none,none,0.0,0.04056096076965332,0.0,0.03824782371520996,0.0,0.034265995025634766,0.0,0.03567385673522949,0.0,0.03840017318725586
7,0.0,0.03191685676574707,0.0,0.03230690956115723,0.0,0.03233695030212402,0.0,0.03235983848571777,0.0,0.032174110412597656,0.0,0.031639814376831055,0.0,0.03293299674987793,0.0,0.03378415107727051,0.0,0.03225994110107422,none,none
8,0.0,0.0350949764251709,0.0,0.0329289436340332,0.0,0.03360581398010254,0.0,0.034826040267944336,0.0,0.033898115158081055,none,none,0.0,0.038320064544677734,0.0,0.03341197967529297,0.0,0.03434610366821289,0.0,0.03395795822143555
9,0.0,0.03258180618286133,0.0,0.03160691261291504,0.0,0.03209185600280762,0.0,0.03272294998168945,0.0,0.03273200988769531,0.0,0.040434837341308594,0.0,0.032183170318603516,0.0,0.032714128494262695,0.0,0.03240489959716797,none,none
10,none,none,0.0,0.0314788818359375,0.0,0.031084060668945312,0.0,0.031632184982299805,0.0,0.03192591667175293,0.0,0.03707408905029297,0.0,0.03264498710632324,0.0,0.03283119201660156,0.0,0.03127789497375488,0.0,0.032943010330200195
11,0.0,0.031744956970214844,0.0,0.03194594383239746,0.0,0.03224778175354004,0.0,0.03197908401489258,0.0,0.03411102294921875,0.0,0.03231000900268555,none,none,0.0,0.033093929290771484,0.0,0.03285694122314453,0.0,0.03269600868225098
12,0.0,0.034043073654174805,0.0,0.033334970474243164,0.0,0.032982826232910156,0.0,0.032488107681274414,0.0,0.03213214874267578,0.0,0.03955483436584473,0.0,0.033532142639160156,0.0,0.03454709053039551,0.0,0.03293895721435547,none,none
14,0.0,0.032952070236206055,none,none,0.0,0.03468585014343262,0.0,0.033082008361816406,0.0,0.03838706016540527,0.0,0.03368401527404785,0.0,0.03311300277709961,0.0,0.033399105072021484,0.0,0.03860187530517578,0.0,0.03301501274108887
15,0.0,0.03370785713195801,0.0,0.03194999694824219,0.0,0.03265380859375,0.0,0.032611846923828125,0.0,0.03306698799133301,none,none,0.0,0.0337371826171875,0.0,0.03253006935119629,0.0,0.03335309028625488,0.0,0.03298306465148926
16,0.0,0.033033132553100586,0.0,0.03150296211242676,0.0,0.0321500301361084,0.0,0.03130912780761719,0.0,0.03204703330993652,0.0,0.031690120697021484,0.0,0.0323789119720459,0.0,0.03216385841369629,0.0,0.03226304054260254,none,none
17,0.0,0.032260894775390625,0.0,0.03339886665344238,0.0,0.0336298942565918,0.0,0.03750300407409668,0.0,0.03188586235046387,0.0,0.03160595893859863,0.0,0.03349709510803223,none,none,0.0,0.040255069732666016,0.0,0.032099008560180664
18,0.0,0.032572031021118164,0.0,0.036798954010009766,0.0,0.03204488754272461,none,none,0.0,0.031148910522460938,0.0,0.030640840530395508,0.0,0.031426191329956055,0.0,0.03190302848815918,0.0,0.03167605400085449,0.0,0.03106689453125
19,0.0,0.03508305549621582,0.0,0.035035133361816406,0.0,0.032907962799072266,0.0,0.033403873443603516,none,none,0.0,0.03306102752685547,0.0,0.03426504135131836,0.0,0.035356998443603516,0.0,0.034301042556762695,0.0,0.03818511962890625
20,0.0,0.03347492218017578,0.0,0.032742977142333984,0.0,0.03350210189819336,0.0,0.03366899490356445,0.0,0.032132863998413086,0.0,0.0317840576171875,0.0,0.03326606750488281,0.0,0.0324862003326416,0.0,0.03641700744628906,none,none
21,0.0,0.032364845275878906,0.0,0.0330049991607666,0.0,0.032228946685791016,0.0,0.03519296646118164,0.0,0.03227519989013672,0.0,0.0321049690246582,none,none,0.0,0.03211498260498047,0.0,0.032453060150146484,0.0,0.03229188919067383
22,0.0,0.03338313102722168,0.0,0.03251194953918457,0.0,0.03238415718078613,0.0,0.03260302543640137,0.0,0.03176617622375488,0.0,0.03143501281738281,none,none,0.0,0.031352996826171875,0.0,0.03155803680419922,0.0,0.03205990791320801
23,0.0,0.0345158576965332,0.0,0.03500986099243164,0.0,0.03652811050415039,0.0,0.03893899917602539,0.0,0.036115169525146484,none,none,0.0,0.03985786437988281,0.0,0.03969216346740723,0.0,0.039926767349243164,0.0,0.035722970962524414
24,0.0,0.034519195556640625,0.0,0.03362083435058594,0.0,0.033419132232666016,0.0,0.03234291076660156,none,none,0.0,0.039047956466674805,0.0,0.038374900817871094,0.0,0.03318309783935547,0.0,0.03301095962524414,0.0,0.03312277793884277
26,0.0,0.0325169563293457,0.0,0.0322260856628418,0.0,0.03226113319396973,0.0,0.032652854919433594,0.0,0.03242897987365723,0.0,0.03949403762817383,0.0,0.03157806396484375,none,none,0.0,0.03986382484436035,0.0,0.03348398208618164
27,0.0,0.0331120491027832,0.0,0.032145023345947266,0.0,0.03265380859375,0.0,0.03262901306152344,none,none,0.0,0.03497600555419922,0.0,0.031887054443359375,0.0,0.03158712387084961,0.0,0.03186917304992676,0.0,0.03396296501159668
29,0.0,0.03264594078063965,none,none,0.0,0.03181791305541992,0.0,0.03480100631713867,0.0,0.03249311447143555,0.0,0.03356504440307617,0.0,0.03223109245300293,0.0,0.0321810245513916,0.0,0.0311281681060791,0.0,0.03310084342956543
30,0.0,0.03787708282470703,0.0,0.0332338809967041,0.0,0.03263211250305176,none,none,0.0,0.033759117126464844,0.0,0.03280997276306152,0.0,0.03257584571838379,0.0,0.03265810012817383,0.0,0.031896114349365234,0.0,0.034004926681518555
31,0.0,0.03238987922668457,none,none,0.0,0.03232717514038086,0.0,0.0326390266418457,0.0,0.031286001205444336,0.0,0.03207898139953613,0.0,0.032026052474975586,0.0,0.03122997283935547,0.0,0.03120899200439453,0.0,0.031071901321411133
33,0.0,0.031235933303833008,0.0,0.032134056091308594,0.0,0.03133511543273926,0.0,0.03153395652770996,none,none,0.0,0.033577919006347656,0.0,0.03140401840209961,0.0,0.03109884262084961,0.0,0.0312650203704834,0.0,0.03042292594909668
34,0.0,0.0316319465637207,0.0,0.0335698127746582,0.0,0.03253602981567383,0.0,0.03214120864868164,0.0,0.032881975173950195,0.0,0.03326106071472168,0.0,0.03259086608886719,none,none,0.0,0.03508400917053223,0.0,0.03182697296142578
35,0.0,0.03190803527832031,0.0,0.03216218948364258,none,none,0.0,0.03237795829772949,0.0,0.03319597244262695,0.0,0.03203415870666504,0.0,0.032479047775268555,0.0,0.0318150520324707,0.0,0.038290977478027344,0.0,0.03168296813964844
36,0.0,0.03248906135559082,0.0,0.03459811210632324,0.0,0.03362107276916504,0.0,0.034253835678100586,0.0,0.0348811149597168,0.0,0.035852909088134766,0.0,0.03391098976135254,none,none,0.0,0.03400993347167969,0.0,0.03251004219055176
37,0.0,0.03237414360046387,none,none,0.0,0.03287005424499512,0.0,0.033783912658691406,0.0,0.03279304504394531,0.0,0.033104896545410156,0.0,0.03416800498962402,0.0,0.033709049224853516,0.0,0.03306412696838379,0.0,0.032675981521606445
38,0.0,0.03512310981750488,0.0,0.03300619125366211,none,none,0.0,0.03441286087036133,0.0,0.03468489646911621,0.0,0.03352713584899902,0.0,0.033468008041381836,0.0,0.03489804267883301,0.0,0.03419899940490723,0.0,0.03431200981140137
