1,31.46795827,16.52795792,19.55711339,7.209370136,0,0.140110016,17.57772333,1.965880871,40.72744884,17.27043605,25.23684289,14.98572302,23.14780976,10.46663094,45.79880545,21.71435499,24.15457368,6.064220905,49.1637709,21.19504499
2,25.45159156,19.02975893,0,0.152232885,15.18255667,13.96475101,17.41042893,18.02085996,22.62305928,14.81344104,23.51518161,66.22496295,18.20688627,12.56831312,14.17850568,11.83979297,18.53624211,16.07978201,21.85709069,25.577878
3,0,0.134326935,42.99500633,21.03639197,31.97466069,14.39729309,31.35788342,17.83555889,36.39602467,18.84169316,27.28307948,14.50246501,17.63551539,2.691997051,34.53140717,16.54949212,38.58894003,12.151196,41.71151907,20.93896389
4,16.62394517,14.06909204,23.51841027,6.2810359,14.680581,28.44445491,15.12468873,6.420711994,0,0.13685298,14.94112897,7.081750154,14.92787396,6.974955082,14.28822263,12.9384551,13.05878821,3.29564786,11.55765055,14.58748102
5,35.13003905,18.18246913,0,0.136543989,20.03201214,8.802676201,20.47299164,15.08141899,32.41757926,15.92667389,31.29326249,42.13794088,30.46475595,11.98916101,16.86639311,10.19211793,22.76774339,16.81161284,28.92034138,27.15261292
6,22.19580965,14.57452989,24.89816792,12.33302498,18.57599891,9.973336935,15.22084537,12.801543,0,0.136682987,11.19934428,13.58051181,7.933254677,1.496400833,22.09090513,15.16598701,3.92124277,0.784796,17.10005616,17.91814995
7,16.30429543,45.4312191,13.46289085,3.195091963,9.069620099,3.661413908,10.30935905,3.193706036,12.79121238,10.14242816,14.03600522,9.936810017,14.52751217,5.037889957,2.716661015,1.549139977,11.79144669,3.640473127,0,0.13783884
8,13.97795088,3.154182911,18.0092208,1.012454987,13.86042634,1.806246996,20.55602542,3.226578951,19.92232808,3.837795973,12.82046668,3.209234953,0,0.13984704,21.82654803,8.579538107,11.57742118,2.043582916,21.4160117,10.29629493
9,20.02245659,19.45500493,21.66008198,9.324100971,18.99171044,19.98981404,19.67731806,33.56991506,11.27715802,2.606868029,23.197797,18.21532393,21.6953523,17.19318604,11.25923398,14.78932118,11.9354843,7.140464067,0,0.138845921
10,0,0.128834009,infeasible,infeasible,30.93842089,13.86713696,31.81081247,11.2148118,37.15501452,14.3260541,27.0217082,13.05242705,33.08344956,12.96096301,41.34078362,36.34330988,29.23725535,20.57642007,41.12474237,21.08147192
11,17.43167955,18.41059685,20.72004356,24.15035605,17.58295635,15.00053406,20.33291258,8.743816137,12.93340795,5.745627165,15.843282,13.74169588,0,0.139412165,20.79207671,19.38632894,14.21886013,5.764344931,20.69990369,14.6047771
12,19.95594108,17.80203295,20.98210454,8.887824059,16.59391171,12.23588109,14.122191,18.63875508,12.01607844,1.807643175,17.4774474,17.01296711,22.83948408,18.93991399,13.66817122,16.94194508,10.89036945,6.324996948,0,0.140079975
13,0,0.139544964,infeasible,infeasible,42.01847315,26.98513293,44.23356912,33.18346214,41.80112976,8.392159939,34.87026134,16.21260595,40.56920574,32.5011611,31.45095943,14.22124386,37.50724887,13.60228014,35.97578868,8.647475958
14,42.49480698,28.23283315,0,0.144593954,17.73417707,2.208095074,16.7478852,14.10777187,37.19366179,18.03813601,27.05433433,10.63190889,32.29435883,14.69571996,21.89437768,2.832479954,24.49348798,16.05695915,31.48494776,18.73744392
15,17.87165597,16.39995408,15.84360243,3.028226852,21.9596595,15.92082691,7.13644113,1.08427,25.75952824,25.87394619,0,0.137532949,24.15035533,18.71428013,21.74737575,6.504826069,11.83100071,4.10443306,24.68474875,19.67757201
16,21.65439124,17.66121817,31.50628949,14.32068706,13.72832143,3.532124043,15.94007248,3.054996014,18.41296812,3.191629887,24.46646212,17.967556,27.75986993,22.25354004,10.66522316,2.060765028,11.71392367,2.679898977,0,0.14051795
17,25.09806777,13.17422581,34.46222068,4.319180965,24.67595782,8.589365959,12.2377035,2.425439835,31.53756857,7.603533983,24.67063001,23.78080201,33.14063681,7.148030043,0,0.139769077,26.48871988,9.39737916,26.9694689,3.224920988
18,27.4706971,17.90071392,12.55561931,1.134684086,16.62130297,12.75691009,0,0.137413979,24.16220536,2.838730097,17.18086939,11.01164508,20.75178283,5.539425135,25.27102574,12.11857605,20.22594149,3.325948,26.99711377,4.026787043
19,21.03847967,20.01763391,20.34946012,15.93724108,14.2805117,80.19552684,15.41234978,12.82960105,0,0.137806892,21.38023014,26.28726101,16.53105402,15.03474593,15.76647325,9.741905928,15.43873766,26.11782908,16.2445068,16.89553881
20,19.87147951,17.7024858,23.10312801,2.766969204,24.15673275,28.69270205,12.70084228,9.311508179,18.58247668,3.449038982,15.16453037,19.31969094,26.00991905,18.85336804,3.630573636,0.650867939,14.81499798,15.30387807,0,0.137577057
21,24.35219651,21.80430102,21.93300252,15.20770693,18.44497849,11.00365686,21.35995094,17.52074599,22.55863029,16.73789501,19.64517737,14.76628613,0,0.151322842,28.93379577,12.55683589,16.89565701,13.67789984,32.23104521,32.11939692
22,18.26858378,21.54129791,18.24425295,12.49651098,14.20302377,22.29126,20.57783413,18.40668607,17.02151389,18.35568714,20.39109632,19.29008985,0,0.163834095,17.50049636,13.54302192,19.7602198,13.22221994,21.70463403,17.93696594
23,20.27492369,14.41205406,29.56084062,11.23186803,26.52618133,9.561977863,22.93311226,14.50521302,25.78345783,10.2765429,0,0.136511087,19.1891724,2.749911785,33.47274996,17.74936795,20.15746693,14.45322514,28.39209289,33.36592221
24,15.75376971,26.42128515,19.00162409,7.14666605,11.00640504,6.617586851,10.95707182,3.488236904,0,0.135611057,15.03832904,19.11413813,16.48974075,24.21626496,5.564154932,4.399199009,13.19750624,5.657475948,6.972144583,3.496016979
25,0,0.130964994,infeasible,infeasible,45.42064597,4.936459064,infeasible,infeasible,45.6631482,2.777024984,44.83201374,7.084849119,37.89879092,14.08322597,49.44938068,13.66704702,48.52789621,2.669651985,infeasible,infeasible
26,20.22444304,14.36917782,22.94993862,3.181286812,22.18019462,10.75577807,15.73295386,20.8691268,22.43449746,9.68464303,18.09531056,14.87863111,23.83042064,14.05229402,0,0.192107916,19.79520309,2.649917841,18.54260312,13.24974203
27,19.49567779,15.65477705,26.95892907,12.643677,19.30516983,16.084934,21.23500832,13.94924593,0,0.135806799,17.90292113,29.86173105,13.75736713,4.707087994,19.49570012,16.67547202,15.69264995,4.942703962,18.97167087,16.83772683
